brand,model_name,ram_gb,storage_gb,variant_name,platform,search_url,store_name,external_id,sku_text,product_title,product_url,region,regular_price,public_sale_price,gov_price,billion_subsidy_price,promotion_labels,promotion_stackable,in_stock,evidence_text_path,screenshot_path,reviewer,review_status
三星,Samsung Galaxy S25 Ultra,12,256,12GB+256,jd,https://search.jd.com/Search?keyword=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20S25%20Ultra%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
三星,Samsung Galaxy S25 Ultra,12,256,12GB+256,tmall,https://list.tmall.com/search_product.htm?q=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20S25%20Ultra%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
三星,Samsung Galaxy S25 Ultra,12,256,12GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20S25%20Ultra%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
三星,Samsung Galaxy S25 Ultra,16,1024,16GB+1TB,jd,https://search.jd.com/Search?keyword=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20S25%20Ultra%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
三星,Samsung Galaxy S25 Ultra,16,1024,16GB+1TB,tmall,https://list.tmall.com/search_product.htm?q=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20S25%20Ultra%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
三星,Samsung Galaxy S25 Ultra,16,1024,16GB+1TB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20S25%20Ultra%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
三星,Samsung Galaxy S25,12,256,12GB+256,jd,https://search.jd.com/Search?keyword=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20S25%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
三星,Samsung Galaxy S25,12,256,12GB+256,tmall,https://list.tmall.com/search_product.htm?q=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20S25%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
三星,Samsung Galaxy S25,12,256,12GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20S25%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 22,12,256,12GB+256,jd,https://search.jd.com/Search?keyword=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%2022%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 22,12,256,12GB+256,tmall,https://list.tmall.com/search_product.htm?q=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%2022%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 22,12,256,12GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%2022%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 22,12,512,12GB+512,jd,https://search.jd.com/Search?keyword=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%2022%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 22,12,512,12GB+512,tmall,https://list.tmall.com/search_product.htm?q=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%2022%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 22,12,512,12GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%2022%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 22,16,512,16GB+512,jd,https://search.jd.com/Search?keyword=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%2022%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 22,16,512,16GB+512,tmall,https://list.tmall.com/search_product.htm?q=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%2022%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 22,16,512,16GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%2022%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 22,16,1024,16GB+1TB,jd,https://search.jd.com/Search?keyword=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%2022%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 22,16,1024,16GB+1TB,tmall,https://list.tmall.com/search_product.htm?q=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%2022%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 22,16,1024,16GB+1TB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%2022%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 Note 16 Pro,12,256,12GB+256,jd,https://search.jd.com/Search?keyword=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%20Note%2016%20Pro%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 Note 16 Pro,12,256,12GB+256,tmall,https://list.tmall.com/search_product.htm?q=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%20Note%2016%20Pro%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 Note 16 Pro,12,256,12GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%20Note%2016%20Pro%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 Note 16 Pro,16,512,16GB+512,jd,https://search.jd.com/Search?keyword=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%20Note%2016%20Pro%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 Note 16 Pro,16,512,16GB+512,tmall,https://list.tmall.com/search_product.htm?q=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%20Note%2016%20Pro%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 Note 16 Pro,16,512,16GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%20Note%2016%20Pro%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 Note 16,8,128,8GB+128,jd,https://search.jd.com/Search?keyword=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%20Note%2016%208GB%2B128%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+128,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 Note 16,8,128,8GB+128,tmall,https://list.tmall.com/search_product.htm?q=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%20Note%2016%208GB%2B128%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+128,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 Note 16,8,128,8GB+128,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%20Note%2016%208GB%2B128%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+128,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 Note 16,8,256,8GB+256,jd,https://search.jd.com/Search?keyword=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%20Note%2016%208GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 Note 16,8,256,8GB+256,tmall,https://list.tmall.com/search_product.htm?q=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%20Note%2016%208GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 Note 16,8,256,8GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%20Note%2016%208GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 Note 16,12,256,12GB+256,jd,https://search.jd.com/Search?keyword=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%20Note%2016%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 Note 16,12,256,12GB+256,tmall,https://list.tmall.com/search_product.htm?q=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%20Note%2016%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 Note 16,12,256,12GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%20Note%2016%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 Lucky 08,8,256,8GB+256,jd,https://search.jd.com/Search?keyword=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%20Lucky%2008%208GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 Lucky 08,8,256,8GB+256,tmall,https://list.tmall.com/search_product.htm?q=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%20Lucky%2008%208GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 Lucky 08,8,256,8GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%20Lucky%2008%208GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 21 Note,16,256,16GB+256,jd,https://search.jd.com/Search?keyword=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%2021%20Note%2016GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 21 Note,16,256,16GB+256,tmall,https://list.tmall.com/search_product.htm?q=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%2021%20Note%2016GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 21 Note,16,256,16GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%2021%20Note%2016GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 21 Note,16,512,16GB+512,jd,https://search.jd.com/Search?keyword=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%2021%20Note%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 21 Note,16,512,16GB+512,tmall,https://list.tmall.com/search_product.htm?q=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%2021%20Note%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
魅族,魅族 21 Note,16,512,16GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E9%AD%85%E6%97%8F%20%E9%AD%85%E6%97%8F%2021%20Note%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
荣耀,荣耀600 Pro,12,512,12GB+512GB,jd,https://search.jd.com/Search?keyword=%E8%8D%A3%E8%80%80%20%E8%8D%A3%E8%80%80600%20Pro%2012GB%2B512GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512GB,,,中国大陆,,,,,,unknown,true,,,,pending
荣耀,荣耀600 Pro,12,512,12GB+512GB,tmall,https://list.tmall.com/search_product.htm?q=%E8%8D%A3%E8%80%80%20%E8%8D%A3%E8%80%80600%20Pro%2012GB%2B512GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512GB,,,中国大陆,,,,,,unknown,true,,,,pending
荣耀,荣耀600 Pro,12,512,12GB+512GB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E8%8D%A3%E8%80%80%20%E8%8D%A3%E8%80%80600%20Pro%2012GB%2B512GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512GB,,,中国大陆,,,,,,unknown,true,,,,pending
荣耀,荣耀Magic8 Pro,12,512,12GB+512GB,jd,https://search.jd.com/Search?keyword=%E8%8D%A3%E8%80%80%20%E8%8D%A3%E8%80%80Magic8%20Pro%2012GB%2B512GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512GB,,,中国大陆,,,,,,unknown,true,,,,pending
荣耀,荣耀Magic8 Pro,12,512,12GB+512GB,tmall,https://list.tmall.com/search_product.htm?q=%E8%8D%A3%E8%80%80%20%E8%8D%A3%E8%80%80Magic8%20Pro%2012GB%2B512GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512GB,,,中国大陆,,,,,,unknown,true,,,,pending
荣耀,荣耀Magic8 Pro,12,512,12GB+512GB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E8%8D%A3%E8%80%80%20%E8%8D%A3%E8%80%80Magic8%20Pro%2012GB%2B512GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512GB,,,中国大陆,,,,,,unknown,true,,,,pending
荣耀,荣耀Magic8 Pro,16,512,16GB+512GB,jd,https://search.jd.com/Search?keyword=%E8%8D%A3%E8%80%80%20%E8%8D%A3%E8%80%80Magic8%20Pro%2016GB%2B512GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512GB,,,中国大陆,,,,,,unknown,true,,,,pending
荣耀,荣耀Magic8 Pro,16,512,16GB+512GB,tmall,https://list.tmall.com/search_product.htm?q=%E8%8D%A3%E8%80%80%20%E8%8D%A3%E8%80%80Magic8%20Pro%2016GB%2B512GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512GB,,,中国大陆,,,,,,unknown,true,,,,pending
荣耀,荣耀Magic8 Pro,16,512,16GB+512GB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E8%8D%A3%E8%80%80%20%E8%8D%A3%E8%80%80Magic8%20Pro%2016GB%2B512GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512GB,,,中国大陆,,,,,,unknown,true,,,,pending
荣耀,荣耀Magic8 Pro,16,1024,16GB+1024GB,jd,https://search.jd.com/Search?keyword=%E8%8D%A3%E8%80%80%20%E8%8D%A3%E8%80%80Magic8%20Pro%2016GB%2B1024GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1024GB,,,中国大陆,,,,,,unknown,true,,,,pending
荣耀,荣耀Magic8 Pro,16,1024,16GB+1024GB,tmall,https://list.tmall.com/search_product.htm?q=%E8%8D%A3%E8%80%80%20%E8%8D%A3%E8%80%80Magic8%20Pro%2016GB%2B1024GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1024GB,,,中国大陆,,,,,,unknown,true,,,,pending
荣耀,荣耀Magic8 Pro,16,1024,16GB+1024GB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E8%8D%A3%E8%80%80%20%E8%8D%A3%E8%80%80Magic8%20Pro%2016GB%2B1024GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1024GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 13,12,256,12GB+256GB,jd,https://search.jd.com/Search?keyword=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%2013%2012GB%2B256GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 13,12,256,12GB+256GB,tmall,https://list.tmall.com/search_product.htm?q=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%2013%2012GB%2B256GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 13,12,256,12GB+256GB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%2013%2012GB%2B256GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 13,12,512,12GB+512GB,jd,https://search.jd.com/Search?keyword=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%2013%2012GB%2B512GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 13,12,512,12GB+512GB,tmall,https://list.tmall.com/search_product.htm?q=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%2013%2012GB%2B512GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 13,12,512,12GB+512GB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%2013%2012GB%2B512GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 13,16,512,16GB+512GB,jd,https://search.jd.com/Search?keyword=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%2013%2016GB%2B512GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 13,16,512,16GB+512GB,tmall,https://list.tmall.com/search_product.htm?q=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%2013%2016GB%2B512GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 13,16,512,16GB+512GB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%2013%2016GB%2B512GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 13,24,1024,24GB+1024GB,jd,https://search.jd.com/Search?keyword=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%2013%2024GB%2B1024GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,24GB+1024GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 13,24,1024,24GB+1024GB,tmall,https://list.tmall.com/search_product.htm?q=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%2013%2024GB%2B1024GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,24GB+1024GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 13,24,1024,24GB+1024GB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%2013%2024GB%2B1024GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,24GB+1024GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 Ace 6,12,256,12GB+256GB,jd,https://search.jd.com/Search?keyword=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%20Ace%206%2012GB%2B256GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 Ace 6,12,256,12GB+256GB,tmall,https://list.tmall.com/search_product.htm?q=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%20Ace%206%2012GB%2B256GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 Ace 6,12,256,12GB+256GB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%20Ace%206%2012GB%2B256GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 Ace 6,12,512,12GB+512GB,jd,https://search.jd.com/Search?keyword=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%20Ace%206%2012GB%2B512GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 Ace 6,12,512,12GB+512GB,tmall,https://list.tmall.com/search_product.htm?q=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%20Ace%206%2012GB%2B512GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 Ace 6,12,512,12GB+512GB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%20Ace%206%2012GB%2B512GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 Ace 6,16,256,16GB+256GB,jd,https://search.jd.com/Search?keyword=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%20Ace%206%2016GB%2B256GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+256GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 Ace 6,16,256,16GB+256GB,tmall,https://list.tmall.com/search_product.htm?q=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%20Ace%206%2016GB%2B256GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+256GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 Ace 6,16,256,16GB+256GB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%20Ace%206%2016GB%2B256GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+256GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 Ace 6,16,512,16GB+512GB,jd,https://search.jd.com/Search?keyword=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%20Ace%206%2016GB%2B512GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512GB,,,中国大陆,,,,,,unknown,true,,,,pending
